Collision Year,Collision Date & Time,Location Type,Location Description,Traffic Control,Pedestrians Involved,Vehicles Involved,Cyclists Involved,Minor Injuries,Major Injuries,Fatalities,Property Damage Only
2023,2023-11-17 04:42,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,0,0,0,Y
2023,2023-11-18 01:06,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,1,2,0,0,2,2,N
2023,2023-11-18 09:17,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,3,0,0,0,0,Y
2023,2023-11-19 11:30,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,3,1,1,0,0,N
2023,2023-11-20 00:37,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,1,2,0,0,0,Y
2023,2023-11-20 19:10,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2023,2023-11-21 01:13,Intersection,34 Ave & 91 St NW,Stop Sign,0,1,0,4,0,0,N
2023,2023-11-21 08:15,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,3,1,0,0,0,Y
2023,2023-11-21 15:15,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,0,1,0,0,N
2023,2023-11-21 15:44,Intersection,107 Ave & 156 St NW,Stop Sign,0,2,0,0,0,0,Y
2023,2023-11-21 16:12,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,3,0,0,0,0,Y
2023,2023-11-22 09:06,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,0,Y
2023,2023-11-23 06:00,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,4,0,0,0,0,Y
2023,2023-11-25 20:58,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,2,0,0,0,0,Y
2023,2023-11-25 23:53,Intersection,118 Ave & 82 St NW,No Control,0,2,0,1,0,0,N
2023,2023-11-26 03:53,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2023,2023-11-27 11:49,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,5,0,0,0,0,Y
2023,2023-11-27 17:07,Intersection,Terwillegar Dr & 23 Ave SW,Yield Sign,0,2,0,0,1,0,N
2023,2023-11-28 16:20,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,2,2,0,1,0,0,N
2023,2023-12-02 15:23,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,3,2,0,2,1,0,N
2023,2023-12-03 08:52,Intersection,23 Ave & 91 St NW,Traffic Signal,0,2,0,0,2,0,N
2023,2023-12-03 17:01,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2023,2023-12-03 20:41,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,0,1,0,0,N
2023,2023-12-04 09:23,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,0,0,0,Y
2023,2023-12-06 06:56,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,1,2,0,1,0,0,N
2023,2023-12-06 13:06,Intersection,118 Ave & 82 St NW,Yield Sign,0,3,0,2,0,0,N
2023,2023-12-06 18:59,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2023,2023-12-06 21:26,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,2,2,0,1,2,1,N
2023,2023-12-07 16:18,Intersection,Whitemud Dr & 170 St NW,No Control,2,1,0,0,1,2,N
2023,2023-12-07 21:44,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,3,0,0,1,0,N
2023,2023-12-08 16:42,Intersection,Groat Rd & Valleyview Dr NW,No Control,0,3,0,3,0,0,N
2023,2023-12-09 14:45,Intersection,Kingsway Ave & 109 St NW,Yield Sign,0,3,1,1,0,0,N
2023,2023-12-10 02:18,Intersection,Whitemud Dr & 91 St NW,Stop Sign,1,2,0,2,0,0,N
2023,2023-12-10 09:02,Midblock,118 Ave NW between 82 St & 97 St,No Control,1,3,0,1,0,0,N
2023,2023-12-12 18:10,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,2,4,0,2,2,3,N
2023,2023-12-13 10:14,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,4,0,2,0,0,N
2023,2023-12-13 18:41,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,3,0,3,0,0,N
2023,2023-12-13 21:39,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,4,0,0,0,0,Y
2023,2023-12-14 06:44,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,4,0,1,0,0,N
2023,2023-12-14 07:24,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,1,1,2,0,0,N
2023,2023-12-14 18:52,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,1,3,0,0,0,0,Y
2023,2023-12-15 10:51,Intersection,34 Ave & 91 St NW,Traffic Signal,0,3,0,0,0,0,Y
2023,2023-12-15 14:33,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,4,0,2,1,0,N
2023,2023-12-15 22:31,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,2,0,2,0,0,N
2023,2023-12-18 19:21,Intersection,Yellowhead Trail & 97 St NW,No Control,0,1,1,2,0,1,N
2023,2023-12-19 06:24,Intersection,Terwillegar Dr & 23 Ave SW,No Control,0,2,0,0,0,0,Y
2023,2023-12-19 07:58,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,1,3,1,2,1,1,N
2023,2023-12-19 14:10,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,2,2,0,0,0,0,Y
2023,2023-12-19 20:33,Intersection,Jasper Ave & 124 St NW,Yield Sign,0,2,0,1,0,0,N
2023,2023-12-20 08:51,Intersection,23 Ave & 91 St NW,Traffic Signal,0,3,1,0,0,0,Y
2023,2023-12-20 12:18,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,2,4,0,1,1,0,N
2023,2023-12-20 16:40,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,1,2,0,0,0,0,Y
2023,2023-12-20 21:14,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,4,0,0,0,0,Y
2023,2023-12-21 08:56,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2023,2023-12-21 11:06,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2023,2023-12-21 13:53,Intersection,Manning Dr & 137 Ave NW,Yield Sign,2,1,1,1,0,0,N
2023,2023-12-22 12:27,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,1,1,0,0,0,0,Y
2023,2023-12-23 16:05,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,3,0,2,0,0,N
2023,2023-12-25 11:04,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,5,0,1,0,0,N
2023,2023-12-26 08:40,Intersection,107 Ave & 156 St NW,Traffic Signal,0,3,0,0,0,0,Y
2023,2023-12-27 13:08,Intersection,137 Ave & 97 St NW,Yield Sign,1,2,0,0,1,0,N
2023,2023-12-27 15:28,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,2,1,0,0,0,Y
2023,2023-12-28 02:00,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,2,0,2,0,0,N
2024,2024-01-01 03:07,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,0,0,0,Y
2024,2024-01-01 05:42,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,1,2,0,0,0,Y
2024,2024-01-01 10:39,Intersection,Whitemud Dr & 91 St NW,Yield Sign,1,1,1,2,1,1,N
2024,2024-01-01 16:05,Intersection,107 Ave & 156 St NW,Stop Sign,0,3,1,0,0,0,Y
2024,2024-01-01 16:32,Intersection,Groat Rd & Valleyview Dr NW,No Control,0,2,0,0,0,0,Y
2024,2024-01-02 23:51,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,2,0,1,0,0,N
2024,2024-01-03 16:55,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,3,0,2,0,0,N
2024,2024-01-03 18:02,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,2,1,0,N
2024,2024-01-04 16:24,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,1,0,1,0,0,N
2024,2024-01-04 22:41,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,1,3,1,0,0,0,Y
2024,2024-01-05 06:14,Intersection,107 Ave & 156 St NW,Stop Sign,0,2,1,0,0,0,Y
2024,2024-01-05 08:13,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,4,0,0,0,0,Y
2024,2024-01-06 10:41,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,1,5,0,1,0,0,N
2024,2024-01-07 14:08,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,1,2,0,0,0,0,Y
2024,2024-01-08 08:15,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,2,2,0,4,0,0,N
2024,2024-01-09 08:56,Intersection,118 Ave & 82 St NW,No Control,1,2,0,2,0,0,N
2024,2024-01-10 01:34,Intersection,23 Ave & 91 St NW,Traffic Signal,1,2,1,0,0,0,Y
2024,2024-01-10 19:37,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,4,0,1,0,0,N
2024,2024-01-11 11:14,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,4,1,2,0,0,N
2024,2024-01-12 15:21,Intersection,Whyte Ave & 99 St NW,No Control,0,3,1,0,0,0,Y
2024,2024-01-13 08:14,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,2,0,0,2,0,N
2024,2024-01-14 15:57,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,0,3,0,3,0,0,N
2024,2024-01-15 15:30,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,2,1,1,0,0,N
2024,2024-01-16 05:40,Intersection,Manning Dr & 137 Ave NW,No Control,0,3,1,1,1,0,N
2024,2024-01-16 18:12,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,0,2,0,0,1,1,N
2024,2024-01-16 22:11,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-01-17 13:48,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,1,0,0,N
2024,2024-01-18 05:07,Intersection,34 Ave & 91 St NW,No Control,0,2,0,1,0,0,N
2024,2024-01-18 09:02,Intersection,Kingsway Ave & 109 St NW,Yield Sign,0,2,0,0,0,0,Y
2024,2024-01-18 16:16,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,0,2,0,0,0,0,Y
2024,2024-01-18 19:53,Intersection,Stony Plain Rd & 149 St NW,Yield Sign,1,4,0,0,0,0,Y
2024,2024-01-18 20:35,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,0,2,2,0,0,0,Y
2024,2024-01-19 14:15,Midblock,118 Ave NW between 82 St & 97 St,Pedestrian Crosswalk Signal,0,2,0,3,3,1,N
2024,2024-01-19 18:46,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,4,0,0,0,0,Y
2024,2024-01-19 20:21,Midblock,118 Ave NW between 82 St & 97 St,No Control,3,2,0,3,0,0,N
2024,2024-01-20 07:04,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-01-20 08:07,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,1,0,0,0,0,Y
2024,2024-01-20 08:08,Midblock,118 Ave NW between 82 St & 97 St,Pedestrian Crosswalk Signal,1,2,0,1,0,0,N
2024,2024-01-20 13:53,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,2,0,3,1,1,N
2024,2024-01-20 17:23,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,1,0,1,0,0,N
2024,2024-01-21 09:30,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,1,0,0,0,0,Y
2024,2024-01-22 06:48,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,1,2,0,0,0,0,Y
2024,2024-01-22 06:53,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,2,0,0,0,0,Y
2024,2024-01-22 07:33,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-01-22 16:29,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,0,0,0,0,Y
2024,2024-01-23 04:04,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,1,3,0,1,0,0,N
2024,2024-01-23 14:25,Intersection,Whitemud Dr & 91 St NW,Stop Sign,2,2,1,2,0,0,N
2024,2024-01-23 14:49,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,3,0,2,0,0,N
2024,2024-01-23 15:23,Intersection,Fort Rd & 118 Ave NW,Stop Sign,1,3,1,1,0,0,N
2024,2024-01-23 18:12,Intersection,Fort Rd & 118 Ave NW,No Control,0,2,0,0,0,0,Y
2024,2024-01-24 05:52,Intersection,118 Ave & 82 St NW,Traffic Signal,0,3,0,0,1,0,N
2024,2024-01-25 10:36,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,2,1,0,0,1,N
2024,2024-01-25 17:36,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,0,0,0,Y
2024,2024-01-26 13:04,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,3,0,0,1,0,N
2024,2024-01-27 09:55,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,3,1,1,0,0,N
2024,2024-01-27 18:02,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,2,1,0,0,0,Y
2024,2024-02-02 07:19,Intersection,Anthony Henday Dr & 66 St NW,No Control,0,2,0,0,0,0,Y
2024,2024-02-02 07:38,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,1,0,0,N
2024,2024-02-03 04:46,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,0,3,0,0,2,1,N
2024,2024-02-03 04:47,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,2,0,0,0,0,Y
2024,2024-02-04 09:06,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,3,1,0,0,0,Y
2024,2024-02-04 17:26,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-02-04 20:48,Intersection,118 Ave & 82 St NW,Yield Sign,2,3,1,3,0,0,N
2024,2024-02-05 19:07,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-02-06 18:33,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,3,0,0,0,0,Y
2024,2024-02-07 09:18,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,0,0,Y
2024,2024-02-08 09:52,Intersection,118 Ave & 82 St NW,Stop Sign,0,5,0,3,0,0,N
2024,2024-02-08 11:15,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-02-09 00:38,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,1,N
2024,2024-02-10 05:45,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,4,1,0,0,0,Y
2024,2024-02-10 06:38,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,1,3,0,2,0,0,N
2024,2024-02-10 12:32,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,3,0,0,0,0,Y
2024,2024-02-11 10:30,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,3,0,2,0,0,N
2024,2024-02-11 14:12,Intersection,118 Ave & 82 St NW,Stop Sign,0,2,1,0,0,0,Y
2024,2024-02-11 17:05,Intersection,Calgary Trail & 51 Ave NW,No Control,0,2,0,0,0,0,Y
2024,2024-02-12 12:45,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,4,0,0,0,0,Y
2024,2024-02-13 17:06,Intersection,137 Ave & 97 St NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-02-15 20:07,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,3,1,1,1,2,N
2024,2024-02-16 12:25,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,0,0,0,Y
2024,2024-02-17 15:13,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,4,0,0,0,1,N
2024,2024-02-17 16:47,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,4,1,0,0,0,Y
2024,2024-02-17 18:57,Intersection,23 Ave & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-02-18 07:07,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,2,1,0,0,N
2024,2024-02-18 10:22,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,1,1,0,0,0,Y
2024,2024-02-18 15:19,Intersection,23 Ave & 91 St NW,Traffic Signal,0,3,1,0,0,0,Y
2024,2024-02-18 17:08,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,4,0,2,0,0,N
2024,2024-02-19 07:00,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,5,0,0,0,0,Y
2024,2024-02-19 13:20,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,1,4,0,3,0,0,N
2024,2024-02-19 18:06,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,2,0,0,0,0,Y
2024,2024-02-20 15:13,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-02-20 15:56,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,5,1,1,0,0,N
2024,2024-02-20 18:34,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2024,2024-02-21 01:55,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,3,1,2,0,0,N
2024,2024-02-21 13:16,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,Pedestrian Crosswalk Signal,0,4,0,1,0,0,N
2024,2024-02-23 09:57,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,4,0,0,0,0,Y
2024,2024-02-23 13:39,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-02-23 16:08,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,3,2,0,2,1,0,N
2024,2024-02-24 11:41,Midblock,Anthony Henday Dr NW near 23 Ave,School Zone,0,3,0,1,1,0,N
2024,2024-02-24 13:25,Intersection,34 Ave & 91 St NW,Traffic Signal,0,4,0,0,0,0,Y
2024,2024-02-24 21:48,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,0,0,0,Y
2024,2024-02-25 17:43,Intersection,Whyte Ave & 99 St NW,Stop Sign,0,1,1,0,0,0,Y
2024,2024-02-26 07:39,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,2,5,0,1,0,0,N
2024,2024-02-26 17:12,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,0,0,0,0,Y
2024,2024-02-27 07:53,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,3,0,0,0,0,Y
2024,2024-02-27 14:00,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-02-27 14:28,Intersection,34 Ave & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-02-27 20:17,Intersection,Anthony Henday Dr & 66 St NW,No Control,0,2,1,1,0,0,N
2024,2024-02-27 21:23,Midblock,82 Ave NW between Gateway Blvd & 109 St,School Zone,0,3,0,2,0,0,N
2024,2024-02-28 17:30,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-03-02 07:12,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-03-02 12:41,Intersection,Whitemud Dr & 91 St NW,Yield Sign,1,4,0,0,0,0,Y
2024,2024-03-02 15:13,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,2,0,2,0,0,N
2024,2024-03-03 14:09,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,3,1,0,0,0,Y
2024,2024-03-03 18:37,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,3,0,1,0,0,N
2024,2024-03-04 12:25,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,0,0,0,Y
2024,2024-03-04 12:44,Midblock,Anthony Henday Dr NW near 23 Ave,School Zone,1,2,1,0,0,0,Y
2024,2024-03-04 16:04,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-03-05 07:11,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,0,4,0,0,0,0,Y
2024,2024-03-05 12:38,Intersection,Anthony Henday Dr & 66 St NW,No Control,1,3,1,1,2,1,N
2024,2024-03-05 13:50,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,0,0,0,Y
2024,2024-03-07 14:08,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,1,0,2,0,0,N
2024,2024-03-07 16:14,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-03-07 18:53,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-03-07 19:53,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,0,4,0,0,0,0,Y
2024,2024-03-08 17:12,Intersection,Anthony Henday Dr & 66 St NW,No Control,0,5,0,1,0,0,N
2024,2024-03-09 14:28,Intersection,Calgary Trail & 51 Ave NW,No Control,2,3,0,0,3,1,N
2024,2024-03-09 20:52,Intersection,Gateway Blvd & 23 Ave NW,No Control,2,2,0,3,0,0,N
2024,2024-03-10 08:14,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,2,0,0,N
2024,2024-03-10 10:07,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,0,0,0,Y
2024,2024-03-10 13:40,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,3,0,1,0,0,N
2024,2024-03-12 19:27,Intersection,Stony Plain Rd & 149 St NW,No Control,1,3,0,0,0,0,Y
2024,2024-03-13 08:21,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,3,1,1,0,0,N
2024,2024-03-13 11:13,Intersection,Terwillegar Dr & 23 Ave SW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-03-13 18:36,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-03-13 20:58,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,5,0,0,0,0,Y
2024,2024-03-14 15:30,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,2,0,0,0,0,Y
2024,2024-03-15 19:11,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,3,2,1,0,0,1,N
2024,2024-03-16 06:50,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,1,0,0,0,0,Y
2024,2024-03-16 07:58,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,2,0,1,0,0,N
2024,2024-03-16 08:26,Intersection,34 Ave & 91 St NW,Yield Sign,0,2,0,2,0,0,N
2024,2024-03-16 08:48,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,3,0,1,0,0,N
2024,2024-03-16 09:23,Intersection,137 Ave & 97 St NW,No Control,0,2,0,0,0,0,Y
2024,2024-03-16 15:04,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,3,0,0,0,0,Y
2024,2024-03-17 07:23,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,1,2,0,0,0,0,Y
2024,2024-03-17 11:41,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,0,1,1,0,N
2024,2024-03-18 07:08,Intersection,Manning Dr & 137 Ave NW,Stop Sign,1,3,0,0,3,0,N
2024,2024-03-18 10:23,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,3,0,0,0,0,Y
2024,2024-03-18 12:13,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,1,1,0,3,0,0,N
2024,2024-03-18 19:55,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,1,2,0,4,0,0,N
2024,2024-03-20 07:50,Midblock,Anthony Henday Dr NW near 23 Ave,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2024,2024-03-20 19:20,Intersection,Anthony Henday Dr & 66 St NW,Traffic Signal,0,3,0,1,0,0,N
2024,2024-03-21 10:30,Intersection,Groat Rd & Valleyview Dr NW,No Control,0,2,0,0,0,0,Y
2024,2024-03-21 20:31,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,0,1,0,0,0,0,Y
2024,2024-03-22 06:12,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,3,0,4,3,0,N
2024,2024-03-22 14:07,Intersection,34 Ave & 91 St NW,Yield Sign,0,2,1,0,0,0,Y
2024,2024-03-22 17:12,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2024,2024-03-22 22:31,Intersection,Kingsway Ave & 109 St NW,Yield Sign,0,3,0,1,0,1,N
2024,2024-03-25 18:27,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,0,0,0,0,Y
2024,2024-03-27 14:38,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-03-28 20:46,Intersection,34 Ave & 91 St NW,No Control,0,4,0,0,0,0,Y
2024,2024-04-01 09:22,Midblock,Anthony Henday Dr NW near 23 Ave,Pedestrian Crosswalk Signal,0,1,0,0,0,0,Y
2024,2024-04-01 12:24,Intersection,118 Ave & 82 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-04-02 08:31,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,1,3,1,1,0,0,N
2024,2024-04-02 13:45,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,1,0,0,0,0,Y
2024,2024-04-02 15:35,Intersection,Jasper Ave & 109 St NW,No Control,0,3,0,1,0,0,N
2024,2024-04-02 17:46,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,0,2,0,0,0,0,Y
2024,2024-04-03 09:18,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,5,0,4,0,0,N
2024,2024-04-04 08:52,Intersection,107 Ave & 156 St NW,Traffic Signal,0,3,0,0,0,0,Y
2024,2024-04-04 12:17,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,0,0,0,0,Y
2024,2024-04-05 07:10,Intersection,Whyte Ave & 99 St NW,Yield Sign,0,2,0,1,0,0,N
2024,2024-04-06 14:13,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,0,0,0,0,Y
2024,2024-04-07 07:15,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,1,0,2,0,0,N
2024,2024-04-07 19:29,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
